Sistema de Informações Hidrológicas
Versão Web 3.0
© 2018 Agência Nacional de Águas (ANA)

NivelConsistencia: 1 = Bruto, 2 = Consistido
TipoMedicaoChuvas: 1 = Pluviômetro, 2 = Pluviógrafo, 3 = Data logger
Status: 0 = Branco, 1 = Real, 2 = Estimado, 3 = Duvidoso, 4 = Acumulado

Restrições da consulta:
Código da Estação:02044008


EstacaoCodigo;NivelConsistencia;Data;TipoMedicaoChuvas;Maxima;Total;DiaMaxima;NumDiasDeChuva;MaximaStatus;TotalStatus;NumDiasDeChuvaStatus;TotalAnual;TotalAnualStatus;Chuva01;Chuva02;Chuva03;Chuva04;Chuva05;Chuva06;Chuva07;Chuva08;Chuva09;Chuva10;Chuva11;Chuva12;Chuva13;Chuva14;Chuva15;Chuva16;Chuva17;Chuva18;Chuva19;Chuva20;Chuva21;Chuva22;Chuva23;Chuva24;Chuva25;Chuva26;Chuva27;Chuva28;Chuva29;Chuva30;Chuva31;Chuva01Status;Chuva02Status;Chuva03Status;Chuva04Status;Chuva05Status;Chuva06Status;Chuva07Status;Chuva08Status;Chuva09Status;Chuva10Status;Chuva11Status;Chuva12Status;Chuva13Status;Chuva14Status;Chuva15Status;Chuva16Status;Chuva17Status;Chuva18Status;Chuva19Status;Chuva20Status;Chuva21Status;Chuva22Status;Chuva23Status;Chuva24Status;Chuva25Status;Chuva26Status;Chuva27Status;Chuva28Status;Chuva29Status;Chuva30Status;Chuva31Status
2044008;1;01/02/1986;1;50,3;228,3;5;16;1;1;1;1480,30004882813;2;0,0;0,0;2,1;20,0;50,3;16,0;15,0;3,4;0,0;0,0;0,0;2,0;28,0;2,1;6,2;12,3;18,4;40,4;2,1;3,0;7,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2044008;1;01/01/1986;1;75,4;329,7;9;17;1;1;1;1480,30004882813;2;18,3;3,0;5,0;0,0;0,0;24,2;6,0;19,4;75,4;60,2;9,2;2,1;6,4;5,4;32,3;0,0;0,0;0,0;0,0;0,0;21,3;0,0;0,0;0,0;0,0;0,0;0,1;21,4;20,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/12/1985;1;51,0;278,4;23;16;1;1;1;1637,69995117187;1;9,4;0,0;3,2;10,1;4,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,2;12,4;0,0;0,0;0,0;0,0;0,0;43,0;51,0;32,0;7,0;12,3;12,2;11,0;31,3;21,1;9,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/11/1985;1;21,3;145,0;4;15;1;1;1;1637,69995117187;1;12,0;20,4;1,0;21,3;12,3;9,2;2,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,4;0,0;12,3;0,0;2,1;4,2;2,2;5,4;10,1;20,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/10/1985;1;37,3;142,5;24;9;1;1;1;1637,69995117187;1;0,0;0,0;12,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;12,2;8,4;0,0;37,3;25,0;0,0;0,0;27,4;5,1;10,4;4,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/09/1985;1;20,1;40,8;24;5;1;1;1;1637,69995117187;1;0,0;0,0;0,0;0,0;0,0;12,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,1;5,2;0,0;0,0;0,0;1,0;2,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/08/1985;1;0,0;0,0;1;0;1;1;1;1637,69995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/07/1985;1;0,0;0,0;1;0;1;1;1;1637,69995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/06/1985;1;4,2;4,2;4;1;1;1;1;1637,69995117187;1;0,0;0,0;0,0;4,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/05/1985;1;26,0;51,8;14;4;1;1;1;1637,69995117187;1;0,0;8,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,3;0,0;26,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/04/1985;1;31,0;66,7;18;5;1;1;1;1637,69995117187;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,2;3,1;0,0;0,0;20,1;0,0;0,0;0,0;0,0;31,0;3,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/03/1985;1;38,3;305,0;18;21;1;1;1;1637,69995117187;1;20,0;0,0;0,0;12,4;0,0;0,0;19,4;3,1;13,0;1,0;10,1;4,0;10,0;0,0;24,1;10,1;13,1;38,3;17,4;18,1;12,0;9,1;0,0;0,0;0,0;0,0;0,0;14,1;10,2;30,4;15,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/02/1985;1;73,1;194,1;26;9;1;1;1;1637,69995117187;1;4,2;10,3;0,0;0,0;0,0;0,0;16,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;50,0;7,0;16,1;73,1;1,2;16,1;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2044008;1;01/01/1985;1;74,3;409,2;26;24;1;1;1;1637,69995117187;1;12,0;7,1;0,0;0,0;5,0;14,1;8,4;2,3;12,3;0,1;0,0;0,0;0,0;25,0;0,0;14,0;0,0;48,0;8,2;21,0;17,0;5,2;5,4;24,4;11,3;74,3;58,1;10,3;3,4;10,1;12,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/12/1984;1;32,1;331,0;16;20;1;1;1;1114,09997558594;1;24,0;8,4;20,3;31,0;6,3;0,0;9,1;2,4;25,1;10,0;25,4;0,0;19,1;24,3;28,3;32,1;17,0;0,0;0,0;0,0;3,0;0,0;0,0;0,0;0,0;2,1;0,0;0,0;13,0;20,1;10,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/11/1984;1;60,1;198,9;23;11;1;1;1;1114,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;0,0;7,2;28,4;50,0;60,1;2,0;0,0;3,1;4,0;10,1;7,0;25,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/10/1984;1;25,0;54,1;20;6;1;1;1;1114,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;15,3;0,0;0,0;0,0;1,3;0,0;0,0;3,1;25,0;7,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/09/1984;1;29,0;111,3;21;9;1;1;1;1114,09997558594;1;8,0;0,0;0,0;0,0;0,0;0,0;11,2;4,1;19,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,1;0,0;0,0;29,0;0,0;14,0;6,4;0,0;0,0;11,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/08/1984;1;25,0;83,8;26;8;1;1;1;1114,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;10,2;15,1;0,0;0,0;0,0;0,0;0,0;0,0;2,3;11,1;1,1;25,0;0,0;0,0;12,0;0,0;7,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/07/1984;1;1,4;1,4;2;1;1;1;1;1114,09997558594;1;0,0;1,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/06/1984;1;0,0;0,0;1;0;1;1;1;1114,09997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/05/1984;1;5,3;8,4;6;2;1;1;1;1114,09997558594;1;0,0;0,0;0,0;0,0;0,0;5,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/04/1984;1;59,9;64,8;5;2;1;1;1;1114,09997558594;1;0,0;0,0;0,0;4,9;59,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/03/1984;1;51,2;136,3;31;13;1;1;1;1114,09997558594;1;0,0;0,0;1,3;0,0;4,4;3,0;0,0;9,0;1,2;10,0;4,2;13,3;1,2;15,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;21,3;1,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;51,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/02/1984;1;5,2;14,5;11;7;1;1;1;1114,09997558594;1;2,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,0;5,2;0,0;0,0;1,1;0,0;0,0;0,0;0,0;0,0;0,0;1,3;1,4;0,0;1,1;0,0;0,0;0,0;0,0;0,0;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
2044008;1;01/01/1984;1;30,0;109,6;7;11;1;1;1;1114,09997558594;1;7,2;0,0;5,1;0,0;0,0;24,2;30,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,1;0,0;15,1;7,1;5,0;4,2;4,3;6,3;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/12/1983;1;38,0;281,3;10;22;1;1;1;1959;1;0,0;2,2;18,2;20,0;0,0;6,2;22,2;4,1;10,2;38,0;20,0;19,2;5,1;11,1;7,1;2,2;0,0;0,0;0,0;3,0;5,0;20,0;37,0;6,0;3,4;7,1;14,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/11/1983;1;40,4;227,9;16;17;1;1;1;1959;1;0,0;0,0;14,2;4,1;3,0;2,0;0,0;0,0;0,0;0,0;3,1;19,0;31,2;0,0;17,4;40,4;6,3;0,0;0,0;33,4;1,2;17,2;27,0;1,0;3,2;0,0;0,0;0,0;4,2;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/10/1983;1;28,3;148,0;19;13;1;1;1;1959;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;22,0;0,0;0,0;0,0;12,1;24,3;13,1;0,0;0,0;0,0;0,0;28,3;11,2;5,2;5,1;7,2;11,1;1,2;0,0;0,0;0,0;6,2;1,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/09/1983;1;19,4;55,6;24;8;1;1;1;1959;1;0,0;0,0;0,0;2,0;10,0;0,0;0,0;3,2;4,5;0,0;5,0;2,1;0,0;0,0;9,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;19,4;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/08/1983;1;0,0;0,0;1;0;1;1;1;1959;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/07/1983;1;12,1;35,1;21;3;1;1;1;1959;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,0;12,0;12,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/06/1983;1;33,0;36,3;3;3;1;1;1;1959;1;0,0;0,0;33,0;1,1;0,0;0,0;2,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/05/1983;1;31,0;87,4;29;4;1;1;1;1959;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,4;0,0;0,0;0,0;31,0;30,0;24,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/04/1983;1;32,2;105,1;7;6;1;1;1;1959;1;0,0;0,0;0,0;0,0;0,0;0,0;32,2;13,2;0,0;0,0;0,0;14,4;11,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;7,0;0,0;27,2;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/03/1983;1;66,3;252,2;28;16;1;1;1;1959;1;0,0;24,3;20,0;28,4;9,2;31,4;7,3;1,3;0,0;0,0;0,0;0,0;3,1;6,0;0,0;0,0;0,0;0,0;8,2;19,2;16,2;2,1;0,0;6,0;0,0;0,0;0,0;66,3;3,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/02/1983;1;61,5;281,8;11;13;1;1;1;1959;1;0,0;10,3;8,5;10,5;3,2;8,3;0,0;0,0;33,4;52,3;61,5;0,0;28,5;20,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;9,4;5,2;30,4;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2044008;1;01/01/1983;1;45,3;448,3;20;25;1;1;1;1959;1;29,5;18,3;9,8;12,5;0,0;19,5;22,3;15,6;10,8;0,0;9,5;0,0;7,3;10,3;25,1;15,3;0,0;9,1;20,5;45,3;20,2;15,5;0,0;25,6;19,0;8,5;20,3;18,3;0,0;30,2;10,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/12/1982;1;63,5;310,8;30;20;1;1;1;1491,59997558594;1;0,0;17,2;9,5;0,0;10,0;0,0;7,2;9,5;10,3;0,0;0,0;0,0;0,0;0,0;10,2;5,1;0,0;0,0;12,5;10,0;4,5;15,8;20,5;0,0;28,3;13,6;5,3;6,2;35,8;63,5;15,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/11/1982;1;36,8;94,2;9;7;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;36,8;1,6;0,0;2,8;0,0;0,0;0,0;13,2;20,1;14,3;5,4;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/10/1982;1;26,3;119,5;13;12;1;1;1;1491,59997558594;1;0,0;0,0;10,0;7,5;0,0;0,0;3,8;0,0;2,1;6,8;14,2;0,0;26,3;12,5;0,0;0,0;0,0;0,0;0,0;0,0;0,0;2,5;0,0;0,0;0,0;4,3;0,0;3,2;26,3;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/09/1982;1;8,1;21,3;23;3;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;6,0;0,0;0,0;0,0;0,0;8,1;0,0;0,0;0,0;7,2;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/08/1982;1;8,0;8,0;13;1;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;8,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/07/1982;1;5,4;10,0;14;3;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5,4;0,0;0,0;0,0;0,1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/06/1982;1;35,6;40,7;18;5;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1,5;0,0;0,0;0,0;0,0;0,0;0,0;1,0;2,5;0,0;35,6;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,1;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/05/1982;1;22,5;53,6;26;6;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;3,2;0,0;13,5;8,4;0,0;2,8;22,5;0,0;0,0;3,2;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/04/1982;1;29,8;79,2;15;6;1;1;1;1491,59997558594;1;23,5;0,0;0,0;0,0;0,0;0,0;0,9;0,0;5,8;0,0;0,0;0,0;0,0;5,3;29,8;13,9;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/03/1982;1;40,2;286,3;11;22;1;1;1;1491,59997558594;1;0,0;10,0;15,8;0,0;0,0;0,8;15,3;10,0;23,5;19,8;40,2;16,7;0,0;5,2;2,8;0,0;0,0;15,6;5,3;10,8;3,2;6,0;5,2;23,5;28,7;0,0;0,0;11,5;0,8;0,0;15,6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/02/1982;1;72,2;153,5;28;5;1;1;1;1491,59997558594;1;0,0;0,0;0,0;0,0;20,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;16,5;8,3;36,2;72,2;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;0;
2044008;1;01/01/1982;1;39,6;314,5;24;16;1;1;1;1491,59997558594;1;7,2;38,5;22,3;15,8;0,0;18,5;0,0;0,0;0,0;0,0;0,0;17,2;12,4;0,0;0,0;5,2;0,0;0,0;0,0;10,5;8,3;17,3;15,2;39,6;28,5;22,8;35,2;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/12/1981;1;45,2;354,1;29;17;1;1;1;1614,59997558594;1;15,3;18,2;5,1;0,0;0,0;0,0;10,5;20,3;0,0;24,5;28,7;0,0;15,3;10,2;0,0;8,5;27,2;11,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;27,3;31,5;45,2;38,0;17,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/11/1981;1;47,4;301,8;21;17;1;1;1;1614,59997558594;1;5,3;0,0;10,6;16,2;10,2;0,0;2,3;5,1;0,0;10,0;35,5;40,0;22,4;26,1;0,0;0,0;0,0;0,0;0,0;23,1;47,4;0,0;5,2;7,1;0,0;0,0;23,2;0,0;12,1;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/10/1981;1;52,3;203,2;16;11;1;1;1;1614,59997558594;1;0,0;0,0;8,2;0,0;0,0;11,2;5,2;0,0;0,0;2,5;0,0;0,0;11,2;0,0;0,0;52,3;0,0;0,0;0,0;12,3;39,5;0,0;0,0;0,0;25,2;0,0;33,1;0,0;0,0;2,5;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/09/1981;1;4,1;4,1;30;1;1;1;1;1614,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/08/1981;1;18,2;18,2;19;1;1;1;1;1614,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;18,2;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/07/1981;1;0,0;0,0;1;0;1;1;1;1614,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
2044008;1;01/06/1981;1;20,5;76,0;17;7;1;1;1;1614,59997558594;1;0,0;0,0;15,2;0,0;5,2;9,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;20,5;0,0;6,3;14,2;0,0;5,3;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
2044008;1;01/05/1981;1;11,2;11,2;28;1;1;1;1;1614,59997558594;1;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;11,2;0,0;0,0;0,0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
